StudentID,StudentName,Descr,Subject,Pat,Mtg Start,Mtg End
7ab92ef,Howard Stone,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
7ab92ef,Howard Stone,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
7ab92ef,Howard Stone,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
7ab92ef,Howard Stone,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
7ab92ef,Howard Stone,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
1dc8eb6,Shelly Floyd,CLINICAL PSYCH & MENTAL HEALTH,PSY,TTH,11:45:00 AM,1:00:00 PM
1dc8eb6,Shelly Floyd,CLINICAL PSYCH & MENTAL HEALTH,PSY,W,1:40:00 PM,2:30:00 PM
1dc8eb6,Shelly Floyd,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
1dc8eb6,Shelly Floyd,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
1dc8eb6,Shelly Floyd,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
1dc8eb6,Shelly Floyd,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
1dc8eb6,Shelly Floyd,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,1:25:00 PM,4:15:00 PM
1dc8eb6,Shelly Floyd,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
f724ed2,Teresa Schneider,CHORALE,MUSIC,MW,4:40:00 PM,5:55:00 PM
f724ed2,Teresa Schneider,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
f724ed2,Teresa Schneider,LAB CALC/FUNCTIONS II,MATH,T,3:05:00 PM,4:20:00 PM
f724ed2,Teresa Schneider,LAB CALC/FUNCTIONS II,MATH,TH,3:05:00 PM,4:20:00 PM
f724ed2,Teresa Schneider,LAB CALC/FUNCTIONS II,MATH,T,3:05:00 PM,4:20:00 PM
f724ed2,Teresa Schneider,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
f724ed2,Teresa Schneider,FUND OF ELEC AND COMP ENGR,ECE,TTH,1:25:00 PM,2:40:00 PM
f724ed2,Teresa Schneider,FUND OF ELEC AND COMP ENGR,ECE,F,11:45:00 AM,1:00:00 PM
f724ed2,Teresa Schneider,INTRO TO SIGNALS AND SYSTEMS,ECE,W,11:45:00 AM,2:35:00 PM
378ea12,Melvin Sanchez,SOCIOLOGICAL INQUIRY,SOCIOL,TTH,11:45:00 AM,1:00:00 PM
378ea12,Melvin Sanchez,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
378ea12,Melvin Sanchez,MATRICES AND VECTORS,MATH,MWF,10:20:00 AM,11:10:00 AM
378ea12,Melvin Sanchez,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
378ea12,Melvin Sanchez,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
378ea12,Melvin Sanchez,INTRO TO SIGNALS AND SYSTEMS,ECE,W,11:45:00 AM,2:35:00 PM
5faea44,Jason Hoffman,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
5faea44,Jason Hoffman,INTRODUCTORY MECHANICS,PHYSICS,M,3:45:00 PM,5:45:00 PM
5faea44,Jason Hoffman,INTRODUCTORY MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
5faea44,Jason Hoffman,ACADEMIC WRITING,WRITING,WF,11:45:00 AM,1:00:00 PM
5faea44,Jason Hoffman,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
5faea44,Jason Hoffman,AIDS/EMERGING DISEASES,BIOLOGY,M,12:00:00 PM,2:30:00 PM
5faea44,Jason Hoffman,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
548fb89,Sherri Norton,ORGANIC CHEMISTRY II LAB,CHEM,TTH,8:30:00 AM,9:45:00 AM
548fb89,Sherri Norton,ORGANIC CHEMISTRY II LAB,CHEM,W,4:55:00 PM,5:45:00 PM
548fb89,Sherri Norton,PHYSICAL CHEMISTRY II,CHEM,T,1:25:00 PM,4:25:00 PM
548fb89,Sherri Norton,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
548fb89,Sherri Norton,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,6:00:00 PM,8:00:00 PM
548fb89,Sherri Norton,INTERMEDIATE MECHANICS,PHYSICS,W,6:00:00 PM,8:00:00 PM
548fb89,Sherri Norton,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
548fb89,Sherri Norton,ENGINEERING INNOVATION,EGR,MF,3:05:00 PM,4:20:00 PM
548fb89,Sherri Norton,ENGINEERING INNOVATION,EGR,W,3:05:00 PM,4:20:00 PM
548fb89,Sherri Norton,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
548fb89,Sherri Norton,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
548fb89,Sherri Norton,REAL ANALYSIS I,MATH,TH,3:05:00 PM,4:20:00 PM
50692fe,Jose Knight,PHYSICAL CHEMISTRY II,CHEM,TH,1:25:00 PM,4:25:00 PM
50692fe,Jose Knight,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
50692fe,Jose Knight,ENGINEERING INNOVATION,EGR,MF,3:05:00 PM,4:20:00 PM
50692fe,Jose Knight,ENGINEERING INNOVATION,EGR,W,3:05:00 PM,4:20:00 PM
50692fe,Jose Knight,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
50692fe,Jose Knight,AIDS/EMERGING DISEASES,BIOLOGY,T,12:00:00 PM,2:30:00 PM
50692fe,Jose Knight,REAL ANALYSIS I,MATH,MW,4:55:00 PM,5:45:00 PM
50692fe,Jose Knight,REAL ANALYSIS I,MATH,T,3:05:00 PM,4:20:00 PM
50692fe,Jose Knight,REAL ANALYSIS I,MATH,TH,4:40:00 PM,5:55:00 PM
50692fe,Jose Knight,WHAT NOW?,ETHICS,W,6:15:00 PM,7:30:00 PM
470b4e3,Ian Vasquez,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
470b4e3,Ian Vasquez,DATABASE SYSTEMS,COMPSCI,TH,11:45:00 AM,1:00:00 PM
470b4e3,Ian Vasquez,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
470b4e3,Ian Vasquez,FINANCIAL ACCOUNTING,ECON,T,12:00:00 PM,12:50:00 PM
470b4e3,Ian Vasquez,LAB CALC/FUNCTIONS II,MATH,TTH,1:25:00 PM,2:40:00 PM
470b4e3,Ian Vasquez,ORD AND PRTL DIFF EQUATIONS,MATH,MW,3:05:00 PM,4:20:00 PM
470b4e3,Ian Vasquez,ADV TOPICS IN DEEP LEARNING,ECE,MW,10:05:00 AM,11:20:00 AM
470b4e3,Ian Vasquez,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,3:05:00 PM,5:55:00 PM
ce5d6f1,Glen Molina,CLIMATE CHANGE NOW,CULANTH,TTH,3:05:00 PM,4:20:00 PM
ce5d6f1,Glen Molina,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
ce5d6f1,Glen Molina,INTRODUCTORY MECHANICS,PHYSICS,M,3:45:00 PM,5:45:00 PM
ce5d6f1,Glen Molina,INTRODUCTORY MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
ce5d6f1,Glen Molina,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
ce5d6f1,Glen Molina,INTRO TO SIGNALS AND SYSTEMS,ECE,W,4:40:00 PM,7:30:00 PM
ce5d6f1,Glen Molina,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
6918216,Andre Munoz,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
6918216,Andre Munoz,INTRODUCTORY MECHANICS,PHYSICS,M,6:00:00 PM,8:00:00 PM
6918216,Andre Munoz,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
6918216,Andre Munoz,DATABASE SYSTEMS,COMPSCI,MW,3:05:00 PM,4:20:00 PM
6918216,Andre Munoz,DATABASE SYSTEMS,COMPSCI,TH,10:05:00 AM,11:20:00 AM
6918216,Andre Munoz,MULTIVARIABLE CALCULUS,MATH,WF,11:45:00 AM,1:00:00 PM
6918216,Andre Munoz,ADV TOPICS IN DEEP LEARNING,ECE,TTH,11:45:00 AM,1:00:00 PM
6918216,Andre Munoz,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,1:25:00 PM,4:15:00 PM
74e6c83,Jill Roth,ACADEMIC WRITING,WRITING,MW,11:45:00 AM,1:00:00 PM
74e6c83,Jill Roth,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
74e6c83,Jill Roth,MATRICES AND VECTORS,MATH,MWF,10:20:00 AM,11:10:00 AM
74e6c83,Jill Roth,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
74e6c83,Jill Roth,INTRO TO SIGNALS AND SYSTEMS,ECE,T,3:05:00 PM,5:55:00 PM
74e6c83,Jill Roth,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
e406134,Jeanne Taylor,INTRO CREATIVE WRITING,ENGLISH,M,3:05:00 PM,5:35:00 PM
e406134,Jeanne Taylor,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
e406134,Jeanne Taylor,DATABASE SYSTEMS,COMPSCI,TH,10:05:00 AM,11:20:00 AM
e406134,Jeanne Taylor,ELEM DIFFERENTIAL EQUAT,MATH,TTH,1:25:00 PM,2:40:00 PM
e406134,Jeanne Taylor,ELEM DIFFERENTIAL EQUAT,MATH,TTH,1:25:00 PM,2:40:00 PM
e406134,Jeanne Taylor,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
e406134,Jeanne Taylor,INTRO TO SIGNALS AND SYSTEMS,ECE,T,10:05:00 AM,12:55:00 PM
cce64bb,Wayne Bond,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
cce64bb,Wayne Bond,INTRODUCTORY MECHANICS,PHYSICS,M,6:00:00 PM,8:00:00 PM
cce64bb,Wayne Bond,RESEARCH PROJECTS IN EGR,EGR,,,
cce64bb,Wayne Bond,DATABASE SYSTEMS,COMPSCI,MW,3:05:00 PM,4:20:00 PM
cce64bb,Wayne Bond,DATABASE SYSTEMS,COMPSCI,TH,11:45:00 AM,1:00:00 PM
cce64bb,Wayne Bond,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
cce64bb,Wayne Bond,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,1:25:00 PM,4:15:00 PM
cce64bb,Wayne Bond,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
cce64bb,Wayne Bond,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
de5e9c9,Jenny Reyes,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
de5e9c9,Jenny Reyes,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
de5e9c9,Jenny Reyes,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
de5e9c9,Jenny Reyes,ENGR DESIGN & COMMUNICATION,EGR,T,10:05:00 AM,12:45:00 PM
de5e9c9,Jenny Reyes,ENGR DESIGN & COMMUNICATION,EGR,TH,10:05:00 AM,12:45:00 PM
de5e9c9,Jenny Reyes,LAB CALC/FUNCTIONS II,MATH,TTH,8:30:00 AM,9:45:00 AM
de5e9c9,Jenny Reyes,MATRICES AND VECTORS,MATH,TTH,1:25:00 PM,2:40:00 PM
de5e9c9,Jenny Reyes,ADV TOPICS IN DEEP LEARNING,ECE,MW,1:25:00 PM,2:40:00 PM
de5e9c9,Jenny Reyes,INTRO TO SIGNALS AND SYSTEMS,ECE,F,1:25:00 PM,4:15:00 PM
d3b4e0d,Deborah Vazquez,SYMPHONY ORCHESTRA,MUSIC,,,
d3b4e0d,Deborah Vazquez,CLASSICAL GUITAR,MUSIC,TTH,4:40:00 PM,6:10:00 PM
d3b4e0d,Deborah Vazquez,ENGINEERING INNOVATION,EGR,MF,3:05:00 PM,4:20:00 PM
d3b4e0d,Deborah Vazquez,ENGINEERING INNOVATION,EGR,W,3:05:00 PM,4:20:00 PM
d3b4e0d,Deborah Vazquez,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
d3b4e0d,Deborah Vazquez,AIDS/EMERGING DISEASES,BIOLOGY,T,12:00:00 PM,2:30:00 PM
d3b4e0d,Deborah Vazquez,MATRICES AND VECTORS,MATH,WF,8:30:00 AM,9:45:00 AM
d3b4e0d,Deborah Vazquez,CHINESE PHILOSOPHY,PHIL,TTH,8:30:00 AM,9:45:00 AM
c299e53,Crystal Becker,"INTRO ELECTRIC, MAGNET, OPTICS",PHYSICS,MW,10:05:00 AM,11:20:00 AM
c299e53,Crystal Becker,"INTRO ELECTRIC, MAGNET, OPTICS",PHYSICS,F,12:00:00 PM,2:30:00 PM
c299e53,Crystal Becker,ENGR DESIGN & COMMUNICATION,EGR,T,10:05:00 AM,12:45:00 PM
c299e53,Crystal Becker,ENGR DESIGN & COMMUNICATION,EGR,TH,10:05:00 AM,12:45:00 PM
c299e53,Crystal Becker,INTRO TO SIGNALS AND SYSTEMS,ECE,F,8:30:00 AM,11:20:00 AM
c299e53,Crystal Becker,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
c299e53,Crystal Becker,MATRICES AND VECTORS,MATH,TTH,8:30:00 AM,9:45:00 AM
6890769,Sarah Perkins,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
6890769,Sarah Perkins,INTRODUCTORY MECHANICS,PHYSICS,M,6:00:00 PM,8:00:00 PM
6890769,Sarah Perkins,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
6890769,Sarah Perkins,DATABASE SYSTEMS,COMPSCI,MW,3:05:00 PM,4:20:00 PM
6890769,Sarah Perkins,DATABASE SYSTEMS,COMPSCI,TH,1:25:00 PM,2:40:00 PM
6890769,Sarah Perkins,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
6890769,Sarah Perkins,INTRO TO SIGNALS AND SYSTEMS,ECE,F,10:05:00 AM,12:55:00 PM
6890769,Sarah Perkins,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
b1fae01,Gavin Murillo,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
b1fae01,Gavin Murillo,INTRODUCTORY MECHANICS,PHYSICS,M,1:30:00 PM,3:30:00 PM
b1fae01,Gavin Murillo,ACADEMIC WRITING,WRITING,TTH,1:25:00 PM,2:40:00 PM
b1fae01,Gavin Murillo,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
b1fae01,Gavin Murillo,ADV TOPICS IN DEEP LEARNING,ECE,MW,10:05:00 AM,11:20:00 AM
b1fae01,Gavin Murillo,INTRO TO SIGNALS AND SYSTEMS,ECE,F,10:05:00 AM,12:55:00 PM
b1fae01,Gavin Murillo,INTRODUCTORY MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
f729f54,Brandi Vincent,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
f729f54,Brandi Vincent,INTRODUCTORY MECHANICS,PHYSICS,M,3:45:00 PM,5:45:00 PM
f729f54,Brandi Vincent,DYNAMICS,EGR,MF,11:45:00 AM,1:00:00 PM
f729f54,Brandi Vincent,DYNAMICS,EGR,W,3:05:00 PM,4:20:00 PM
f729f54,Brandi Vincent,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
f729f54,Brandi Vincent,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
f729f54,Brandi Vincent,MULTIVARIABLE CALCULUS,MATH,WF,10:05:00 AM,11:20:00 AM
f729f54,Brandi Vincent,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
10a3ed7,Amy Walters,ACADEMIC WRITING,WRITING,WF,1:25:00 PM,2:40:00 PM
10a3ed7,Amy Walters,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
10a3ed7,Amy Walters,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
10a3ed7,Amy Walters,RESEARCH PROJECTS IN EGR,EGR,,,
10a3ed7,Amy Walters,DATABASE SYSTEMS,COMPSCI,MW,3:05:00 PM,4:20:00 PM
10a3ed7,Amy Walters,DATABASE SYSTEMS,COMPSCI,TH,10:05:00 AM,11:20:00 AM
10a3ed7,Amy Walters,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
10a3ed7,Amy Walters,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
10a3ed7,Amy Walters,HOUSE COURSE (SP TOP),HOUSECS,T,7:00:00 PM,8:30:00 PM
10a3ed7,Amy Walters,PICKLEBALL LEVEL 1,PHYSEDU,TTH,1:25:00 PM,2:40:00 PM
dc434aa,Brooke Whitney,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
dc434aa,Brooke Whitney,INTRODUCTORY MECHANICS,PHYSICS,M,6:00:00 PM,8:00:00 PM
dc434aa,Brooke Whitney,DANTE'S DIVINE COMEDY,HISTORY,TTH,11:45:00 AM,1:00:00 PM
dc434aa,Brooke Whitney,DATA STRUCTURES AND ALGORITHMS,COMPSCI,T,4:40:00 PM,5:55:00 PM
dc434aa,Brooke Whitney,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
dc434aa,Brooke Whitney,INTRO TO SIGNALS AND SYSTEMS,ECE,F,8:30:00 AM,11:20:00 AM
dc434aa,Brooke Whitney,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
dc434aa,Brooke Whitney,MATRICES AND VECTORS,MATH,TTH,8:30:00 AM,9:45:00 AM
5492e4d,Anita Horne,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
5492e4d,Anita Horne,ACADEMIC WRITING,WRITING,WF,11:45:00 AM,1:00:00 PM
5492e4d,Anita Horne,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
5492e4d,Anita Horne,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
5492e4d,Anita Horne,INTRODUCTORY MECHANICS,PHYSICS,M,1:30:00 PM,3:30:00 PM
5492e4d,Anita Horne,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
5492e4d,Anita Horne,MATRICES AND VECTORS,MATH,TTH,8:30:00 AM,9:45:00 AM
d41a836,Stefanie Pollard,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
d41a836,Stefanie Pollard,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
d41a836,Stefanie Pollard,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
d41a836,Stefanie Pollard,ACADEMIC WRITING,WRITING,WF,3:05:00 PM,4:20:00 PM
d41a836,Stefanie Pollard,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
d41a836,Stefanie Pollard,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
d41a836,Stefanie Pollard,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
d41a836,Stefanie Pollard,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
fb0ddc6,Briana Franklin,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
df54bf0,Michele Orozco,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
fb0ddc6,Briana Franklin,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
df54bf0,Michele Orozco,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
fb0ddc6,Briana Franklin,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
df54bf0,Michele Orozco,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
fb0ddc6,Briana Franklin,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
df54bf0,Michele Orozco,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
fb0ddc6,Briana Franklin,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
df54bf0,Michele Orozco,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
fb0ddc6,Briana Franklin,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
df54bf0,Michele Orozco,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
fb0ddc6,Briana Franklin,RESEARCH PROJECTS IN EGR,EGR,,,
df54bf0,Michele Orozco,RESEARCH PROJECTS IN EGR,EGR,,,
fb0ddc6,Briana Franklin,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
df54bf0,Michele Orozco,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
fb0ddc6,Briana Franklin,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
df54bf0,Michele Orozco,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
fb0ddc6,Briana Franklin,ENGINEERING THE PLANET,CEE,,,
df54bf0,Michele Orozco,ENGINEERING THE PLANET,CEE,,,
7f7b110,Holly Shepherd,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
7f7b110,Holly Shepherd,DATABASE SYSTEMS,COMPSCI,TH,4:40:00 PM,5:55:00 PM
7f7b110,Holly Shepherd,LAB CALC/FUNCTIONS II,MATH,T,3:05:00 PM,4:20:00 PM
7f7b110,Holly Shepherd,LAB CALC/FUNCTIONS II,MATH,TH,3:05:00 PM,4:20:00 PM
7f7b110,Holly Shepherd,LAB CALC/FUNCTIONS II,MATH,T,3:05:00 PM,4:20:00 PM
7f7b110,Holly Shepherd,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
7f7b110,Holly Shepherd,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,11:45:00 AM,2:35:00 PM
7f7b110,Holly Shepherd,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
5947b8d,Matthew Porter,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
5947b8d,Matthew Porter,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
5947b8d,Matthew Porter,INTERMEDIATE MECHANICS,PHYSICS,W,1:30:00 PM,3:30:00 PM
5947b8d,Matthew Porter,ACADEMIC WRITING,WRITING,TTH,3:05:00 PM,4:20:00 PM
5947b8d,Matthew Porter,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
5947b8d,Matthew Porter,RESEARCH PROJECTS IN EGR,EGR,,,
5947b8d,Matthew Porter,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
5947b8d,Matthew Porter,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
5947b8d,Matthew Porter,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
cce05ff,Tamara Chase,CLASSICAL PIANO,MUSIC,MW,7:30:00 PM,9:30:00 PM
cce05ff,Tamara Chase,INTRO GUITAR CLASS,MUSIC,,,
cce05ff,Tamara Chase,ORGANIC CHEMISTRY II LAB,CHEM,TTH,11:45:00 AM,1:00:00 PM
cce05ff,Tamara Chase,ORGANIC CHEMISTRY II LAB,CHEM,F,8:45:00 AM,9:35:00 AM
cce05ff,Tamara Chase,PHYSICAL CHEMISTRY II,CHEM,T,1:25:00 PM,4:25:00 PM
cce05ff,Tamara Chase,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
cce05ff,Tamara Chase,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
cce05ff,Tamara Chase,INTERMEDIATE MECHANICS,PHYSICS,W,3:45:00 PM,5:45:00 PM
cce05ff,Tamara Chase,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
cce05ff,Tamara Chase,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
cce05ff,Tamara Chase,DATABASE SYSTEMS,COMPSCI,TH,1:25:00 PM,2:40:00 PM
ed8f272,Shelby Knox,"K-POP, IDOLS, AND FANDOM",MUSIC,W,3:05:00 PM,4:20:00 PM
ed8f272,Shelby Knox,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
ed8f272,Shelby Knox,DATABASE SYSTEMS,COMPSCI,TH,11:45:00 AM,1:00:00 PM
ed8f272,Shelby Knox,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
ed8f272,Shelby Knox,FINANCIAL ACCOUNTING,ECON,T,8:45:00 AM,9:35:00 AM
ed8f272,Shelby Knox,MATRICES AND VECTORS,MATH,TTH,1:25:00 PM,2:40:00 PM
ed8f272,Shelby Knox,ADV TOPICS IN DEEP LEARNING,ECE,MW,10:05:00 AM,11:20:00 AM
ed8f272,Shelby Knox,INTRO TO SIGNALS AND SYSTEMS,ECE,F,8:30:00 AM,11:20:00 AM
d01d7f6,Jacqueline Russo,ORGANIC CHEMISTRY II LAB,CHEM,TTH,11:45:00 AM,1:00:00 PM
d01d7f6,Jacqueline Russo,ORGANIC CHEMISTRY II LAB,CHEM,F,8:45:00 AM,9:35:00 AM
d01d7f6,Jacqueline Russo,PHYSICAL CHEMISTRY II,CHEM,TH,1:25:00 PM,4:25:00 PM
d01d7f6,Jacqueline Russo,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
d01d7f6,Jacqueline Russo,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,6:00:00 PM,8:00:00 PM
d01d7f6,Jacqueline Russo,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
d01d7f6,Jacqueline Russo,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
d01d7f6,Jacqueline Russo,AIDS/EMERGING DISEASES,BIOLOGY,M,3:20:00 PM,5:50:00 PM
d01d7f6,Jacqueline Russo,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
d01d7f6,Jacqueline Russo,DATABASE SYSTEMS,COMPSCI,TH,10:05:00 AM,11:20:00 AM
